
BSSID, First time seen, Last time seen, Channel, Speed, Privacy, Power, # beacons, # data, LAN IP, ESSID
00:02:2D:6F:93:67, 2006-10-17 11:51:01, 2006-10-17 12:01:10,  53,      238, 00:40:96:46:26:F1, tsunami                         
00:C0:A8:B6:B0:9A, 2006-10-17 11:51:10, 2006-10-17 12:46:13,  10,        7, 00:40:96:46:35:13, tsunami                         
00:0B:7D:08:10:3D, 2006-10-17 11:51:10, 2006-10-17 12:45:57,  24,      133, 00:40:96:46:35:13, tsunami                         
00:12:F0:3A:CC:3A, 2006-10-17 11:52:22, 2006-10-17 12:45:57,  26,     1056, 00:40:96:46:66:AA, tsunami                         
00:16:CF:21:33:82, 2006-10-17 11:52:32, 2006-10-17 12:46:04,  50,      570, 00:40:96:46:3B:32, tsunami                         
00:14:A5:86:F8:65, 2006-10-17 11:54:25, 2006-10-17 12:12:50,  24,       78, 00:40:96:46:48:35, tsunami                         
00:0E:35:A1:89:63, 2006-10-17 11:55:46, 2006-10-17 12:31:28,   1,       88, 00:40:96:46:35:13, tsunami                         
00:18:DE:0C:9A:F4, 2006-10-17 11:56:55, 2006-10-17 12:47:33,  38,      786, 00:40:96:46:66:AA, tsunami                         
00:13:02:86:5D:61, 2006-10-17 11:57:30, 2006-10-17 12:31:38,  26,      168, 00:40:96:46:3B:32, tsunami                         
00:12:F0:0C:C0:DD, 2006-10-17 11:59:45, 2006-10-17 12:45:09,  22,      115, 00:40:96:46:35:13, tsunami                         
00:13:02:AD:99:9E, 2006-10-17 12:01:41, 2006-10-17 12:45:53,  38,     2272, 00:40:96:46:48:3D, tsunami                         
00:11:24:A5:9B:FD, 2006-10-17 12:02:08, 2006-10-17 12:29:16,  10,      727, 00:40:96:46:4C:09, tsunami                         
00:14:A5:60:6A:4F, 2006-10-17 12:04:09, 2006-10-17 12:36:18,  28,      419, 00:40:96:46:4C:09, tsunami                         
00:12:F0:36:F3:3F, 2006-10-17 12:05:15, 2006-10-17 12:47:49,  35,     2468, 00:40:96:46:4C:09, tsunami                         
00:17:31:C8:A9:73, 2006-10-17 12:07:09, 2006-10-17 12:11:18,  14,      148, 00:40:96:46:3B:32, tsunami                         
00:0C:F1:1A:7A:78, 2006-10-17 12:07:40, 2006-10-17 12:07:40,   5,        1, 00:40:96:46:86:32, tsunami                         
00:11:F5:EA:0F:22, 2006-10-17 12:07:59, 2006-10-17 12:47:48,   5,     1338, 00:40:96:46:3B:32, tsunami                         
00:0E:35:AE:CA:F0, 2006-10-17 12:09:54, 2006-10-17 12:47:49,  67,     2009, 00:40:96:46:4C:09, tsunami                         
00:0E:35:09:D9:A6, 2006-10-17 12:10:02, 2006-10-17 12:47:21,  20,     2167, 00:40:96:46:55:07, tsunami                         
00:13:02:5B:60:DC, 2006-10-17 12:10:39, 2006-10-17 12:47:18,  22,      151, 00:40:96:46:4C:09, tsunami                         
00:0B:7D:0B:23:2C, 2006-10-17 12:11:55, 2006-10-17 12:44:30,  40,      373, 00:40:96:46:3B:32, tsunami                         
00:16:CE:22:70:D2, 2006-10-17 12:12:04, 2006-10-17 12:47:44,  40,     2162, 00:40:96:46:4C:09, tsunami                         
00:17:F2:50:1B:9A, 2006-10-17 12:12:56, 2006-10-17 12:32:03,  28,       29, 00:40:96:46:55:07, tsunami                         
00:30:65:03:71:ED, 2006-10-17 12:13:21, 2006-10-17 12:40:17,  28,       38, 00:40:96:46:35:13, tsunami                         
00:13:02:AA:32:25, 2006-10-17 12:13:22, 2006-10-17 12:47:44,  53,      866, 00:40:96:46:3B:32, tsunami                         
00:12:F0:75:44:B8, 2006-10-17 12:14:40, 2006-10-17 12:47:43,  18,      122, 00:40:96:46:86:32, tsunami                         
00:0E:35:16:59:14, 2006-10-17 12:16:33, 2006-10-17 12:22:14,   1,      113, 00:40:96:46:86:32, tsunami                         
00:13:CE:4B:19:A4, 2006-10-17 12:17:31, 2006-10-17 12:46:33,   1,     2201, 00:40:96:46:3B:32, tsunami                         
00:0E:35:87:42:FC, 2006-10-17 12:18:57, 2006-10-17 12:33:58,   1,      593, 00:40:96:47:80:99, tsunami                         
00:17:F2:49:30:D6, 2006-10-17 12:20:29, 2006-10-17 12:47:44,  28,     7622, 00:40:96:46:3B:32, tsunami                         
00:C0:A8:BB:D5:18, 2006-10-17 12:20:37, 2006-10-17 12:38:09,  28,       64, 00:40:96:46:66:AA, tsunami                         
00:16:CF:12:B7:C3, 2006-10-17 12:21:22, 2006-10-17 12:46:58,   1,     2511, 00:40:96:46:80:40, tsunami                         
00:13:02:20:A0:95, 2006-10-17 12:24:56, 2006-10-17 12:46:39,  61,      810, 00:40:96:47:80:99, tsunami                         
00:16:CF:39:45:42, 2006-10-17 12:25:10, 2006-10-17 12:47:34,  16,       97, 00:40:96:46:55:07, tsunami                         
00:14:A4:56:6D:67, 2006-10-17 12:25:52, 2006-10-17 12:47:42,  43,      725, 00:40:96:46:66:AA, tsunami                         
00:13:CE:12:33:8B, 2006-10-17 12:26:36, 2006-10-17 12:44:37,  28,       44, 00:40:96:46:35:D5, tsunami                         
00:16:E3:6B:B5:44, 2006-10-17 12:27:29, 2006-10-17 12:46:30,  45,      197, 00:40:96:46:3B:32, tsunami                         
00:A0:C5:92:EB:87, 2006-10-17 12:30:08, 2006-10-17 12:37:31,  40,     3146, 00:0F:34:AE:FC:40,                                 
00:13:02:D5:8F:44, 2006-10-17 12:33:39, 2006-10-17 12:38:52,  26,      130, 00:40:96:46:5F:D5, tsunami                         
00:17:F2:49:57:93, 2006-10-17 12:33:45, 2006-10-17 12:47:42,  22,      107, 00:40:96:46:5F:D5, tsunami                         
00:0E:35:FC:96:8F, 2006-10-17 12:35:56, 2006-10-17 12:47:42,  28,      116, 00:40:96:46:35:13, tsunami                         
00:13:CE:21:D4:EA, 2006-10-17 12:38:30, 2006-10-17 12:47:35,  20,     1034, 00:40:96:46:4C:09, tsunami                         
00:18:DE:22:11:5D, 2006-10-17 12:42:03, 2006-10-17 12:45:06,  35,      670, 00:40:96:45:FC:B0, tsunami                         
00:14:A5:23:A1:97, 2006-10-17 12:42:25, 2006-10-17 12:47:42,  22,       26, 00:40:96:46:35:13, tsunami                         
00:11:24:24:E2:0F, 2006-10-17 12:42:43, 2006-10-17 12:47:11,  33,      109, 00:40:96:47:80:99, tsunami                         
00:0E:9B:91:F2:BA, 2006-10-17 12:44:00, 2006-10-17 12:47:26,  59,       97, 00:40:96:47:80:99, tsunami                         
00:14:A5:0A:87:A9, 2006-10-17 12:44:09, 2006-10-17 12:47:43,  72,      334, 00:40:96:46:48:3D, tsunami                         
00:17:F2:4A:5F:7A, 2006-10-17 12:44:16, 2006-10-17 12:44:20,  50,        7, 00:40:96:46:66:AA, tsunami                         
00:17:F2:41:B5:11, 2006-10-17 12:47:33, 2006-10-17 12:47:49,  72,       24, 00:40:96:45:FC:B0, tsunami                         

